Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2022-07-06T00:45:00-04:00,2022-07-06 00:45:00,72.9,74.4,71.4,0,0,2.2,229,0,2.73,0,2.73,2.9,11.04,29.9,95,0,0,29.92,1
2022-07-06T00:40:00-04:00,2022-07-06 00:40:00,73,74.5,71.5,0.2,1.1,1.1,203,0,2.73,0,2.73,2.9,11.04,29.9,95,0,0,29.92,1
2022-07-06T00:35:00-04:00,2022-07-06 00:35:00,72.9,74.4,71.4,0,0,1.1,203,0,2.73,0,2.73,2.9,11.04,29.9,95,0,0,29.92,1
2022-07-06T00:30:00-04:00,2022-07-06 00:30:00,72.9,74.4,71.4,0.7,1.1,1.1,202,0,2.73,0,2.73,2.9,11.04,29.91,95,0,0,29.93,1
2022-07-06T00:25:00-04:00,2022-07-06 00:25:00,72.9,74.4,71.7,0,0,1.1,202,0,2.73,0,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-06T00:20:00-04:00,2022-07-06 00:20:00,72.9,74.4,71.7,0,0,1.1,66,0,2.73,0,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-06T00:15:00-04:00,2022-07-06 00:15:00,73,74.5,71.8,0,0,1.1,66,0,2.73,0,2.73,2.9,11.04,29.9,96,0,0,29.93,1
2022-07-06T00:10:00-04:00,2022-07-06 00:10:00,73,74.5,71.8,0.2,1.1,1.1,66,0,2.73,0,2.73,2.9,11.04,29.9,96,0,0,29.93,1
2022-07-06T00:05:00-04:00,2022-07-06 00:05:00,73.2,74.7,72,0,0,0,66,0,2.73,0,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-06T00:00:00-04:00,2022-07-06 00:00:00,73.4,75,72.2,0,0,0,66,0,2.73,0,2.73,2.9,11.04,29.91,96,0,0,29.94,1
2022-07-05T23:55:00-04:00,2022-07-05 23:55:00,73.6,75.1,72.1,0,0,11.4,66,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.94,1
2022-07-05T23:50:00-04:00,2022-07-05 23:50:00,73.6,75.1,72.1,0.2,1.1,11.4,66,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.93,1
2022-07-05T23:45:00-04:00,2022-07-05 23:45:00,73.8,75.3,72,1.3,2.2,11.4,66,0,2.73,1.43,2.73,2.9,11.04,29.9,94,0,0,29.93,1
2022-07-05T23:40:00-04:00,2022-07-05 23:40:00,73.4,75,72.2,0,0,11.4,66,0,2.73,1.43,2.73,2.9,11.04,29.91,96,0,0,29.94,1
2022-07-05T23:35:00-04:00,2022-07-05 23:35:00,73.6,75.2,72.4,0,0,11.4,66,0,2.73,1.43,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-05T23:30:00-04:00,2022-07-05 23:30:00,73.8,75.3,72.3,1.1,1.1,11.4,66,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.93,1
2022-07-05T23:25:00-04:00,2022-07-05 23:25:00,73.9,75.5,72.4,0,0,11.4,63,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.93,1
2022-07-05T23:21:00-04:00,2022-07-05 23:21:00,74.1,75.7,72.6,0,0,11.4,63,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.94,1
2022-07-05T23:15:00-04:00,2022-07-05 23:15:00,74.1,75.7,72.6,0.7,1.1,11.4,63,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.93,1
2022-07-05T23:10:00-04:00,2022-07-05 23:10:00,74.3,75.8,72.5,0,0,11.4,67,0,2.73,1.43,2.73,2.9,11.04,29.92,94,0,0,29.94,1
2022-07-05T23:05:00-04:00,2022-07-05 23:05:00,74.3,75.9,72.8,0.4,1.1,11.4,233,0,2.73,1.43,2.73,2.9,11.04,29.92,95,0,0,29.94,1
2022-07-05T23:00:00-04:00,2022-07-05 23:00:00,74.1,75.7,72.6,0.2,1.1,11.4,235,0,2.73,1.43,2.73,2.9,11.04,29.92,95,0,0,29.94,1
2022-07-05T22:55:00-04:00,2022-07-05 22:55:00,74.1,75.7,72.6,0.2,1.1,11.4,235,0,2.73,1.43,2.73,2.9,11.04,29.92,95,0,0,29.94,1
2022-07-05T22:50:00-04:00,2022-07-05 22:50:00,74.1,75.7,72.9,0,0,11.4,235,0,2.73,1.43,2.73,2.9,11.04,29.93,96,0,0,29.96,1
2022-07-05T22:45:00-04:00,2022-07-05 22:45:00,74.1,75.7,72.6,0.9,1.1,11.4,236,0,2.73,1.43,2.73,2.9,11.04,29.92,95,0,0,29.94,1
2022-07-05T22:40:00-04:00,2022-07-05 22:40:00,74.1,75.7,72.9,0,0,11.4,353,0,2.73,1.43,2.73,2.9,11.04,29.93,96,0,0,29.95,1
2022-07-05T22:35:00-04:00,2022-07-05 22:35:00,74.3,75.9,73.1,0,0,11.4,354,0,2.73,1.43,2.73,2.9,11.04,29.93,96,0,0,29.95,1
2022-07-05T22:30:00-04:00,2022-07-05 22:30:00,74.5,76.2,73.3,0,0,11.4,354,0,2.73,1.43,2.73,2.9,11.04,29.93,96,0,0,29.95,1
2022-07-05T22:25:00-04:00,2022-07-05 22:25:00,74.5,76.1,73,0.2,1.1,11.4,354,0,2.73,1.43,2.73,2.9,11.04,29.93,95,0,0,29.95,1
2022-07-05T22:21:00-04:00,2022-07-05 22:21:00,74.5,76.2,73.3,0.2,1.1,11.4,344,0,2.73,1.43,2.73,2.9,11.04,29.92,96,0,0,29.95,1
2022-07-05T22:15:00-04:00,2022-07-05 22:15:00,74.7,76.4,73.5,0,0,11.4,328,0,2.73,1.43,2.73,2.9,11.04,29.92,96,0,0,29.94,1
2022-07-05T22:10:00-04:00,2022-07-05 22:10:00,74.5,76.2,73.3,0,0,11.4,328,0,2.73,1.43,2.73,2.9,11.04,29.92,96,0,0,29.95,1
2022-07-05T22:05:00-04:00,2022-07-05 22:05:00,74.7,76.4,73.5,0,0,11.4,328,0,2.73,1.43,2.73,2.9,11.04,29.93,96,0,0,29.95,1
2022-07-05T22:00:00-04:00,2022-07-05 22:00:00,75,76.7,73.8,0,0,11.4,328,0,2.73,1.43,2.73,2.9,11.04,29.92,96,0,0,29.94,1
2022-07-05T21:55:00-04:00,2022-07-05 21:55:00,75.2,76.9,73.7,0,0,11.4,51,0,2.73,1.43,2.73,2.9,11.04,29.92,95,0,0,29.94,1
2022-07-05T21:50:00-04:00,2022-07-05 21:50:00,75.2,76.8,73,0,0,11.4,51,0,2.73,1.43,2.73,2.9,11.04,29.92,93,0,0,29.95,1
2022-07-05T21:45:00-04:00,2022-07-05 21:45:00,75.2,76.8,73,0.7,1.1,11.4,77,0,2.73,1.43,2.73,2.9,11.04,29.92,93,0,0,29.94,1
2022-07-05T21:40:00-04:00,2022-07-05 21:40:00,75,76.6,73.2,0,0,11.4,173,0,2.73,1.43,2.73,2.9,11.04,29.91,94,0,0,29.93,1
2022-07-05T21:35:00-04:00,2022-07-05 21:35:00,75.2,76.9,73.7,0,0,11.4,174,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.94,1
2022-07-05T21:30:00-04:00,2022-07-05 21:30:00,74.8,76.4,73.3,0,0,11.4,179,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.93,1
2022-07-05T21:25:00-04:00,2022-07-05 21:25:00,75,76.7,73.5,0,0,11.4,44,0,2.73,1.43,2.73,2.9,11.04,29.9,95,0,0,29.93,1
2022-07-05T21:20:00-04:00,2022-07-05 21:20:00,74.8,76.4,73.3,1.1,1.1,11.4,46,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.93,1
2022-07-05T21:15:00-04:00,2022-07-05 21:15:00,74.8,76.4,73.3,1.3,2.2,11.4,75,0,2.73,1.43,2.73,2.9,11.04,29.91,95,0,0,29.93,1
2022-07-05T21:10:00-04:00,2022-07-05 21:10:00,75,76.7,73.8,1.1,1.1,11.4,43,0,2.73,1.43,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-05T21:05:00-04:00,2022-07-05 21:05:00,75,76.7,73.8,0,0,11.4,56,0,2.73,1.43,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-05T21:01:00-04:00,2022-07-05 21:01:00,74.8,76.5,73.6,0,0,11.4,56,0,2.73,1.43,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-05T20:55:00-04:00,2022-07-05 20:55:00,75,76.7,73.8,0,0,11.4,55,0,2.73,1.43,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-05T20:50:00-04:00,2022-07-05 20:50:00,75.4,77.2,74.2,0.4,1.1,11.4,56,0,2.73,1.43,2.73,2.9,11.04,29.91,96,0,0,29.93,1
2022-07-05T20:45:00-04:00,2022-07-05 20:45:00,75,76.7,73.5,0.7,1.1,11.4,55,0,2.73,1.43,2.73,2.9,11.04,29.9,95,0,0,29.93,1
2022-07-05T20:40:00-04:00,2022-07-05 20:40:00,74.8,76.5,73.6,0.2,1.1,11.4,56,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.93,1
2022-07-05T20:35:00-04:00,2022-07-05 20:35:00,74.8,76.5,73.6,0.2,1.1,11.4,55,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.93,1
2022-07-05T20:30:00-04:00,2022-07-05 20:30:00,75.2,76.9,74,0,0,11.4,33,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.93,1
2022-07-05T20:25:00-04:00,2022-07-05 20:25:00,75,76.7,73.8,0,0,11.4,33,0,2.73,1.43,2.73,2.9,11.04,29.89,96,0,0,29.92,1
2022-07-05T20:20:00-04:00,2022-07-05 20:20:00,74.8,76.5,73.6,0,0,11.4,33,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.92,1
2022-07-05T20:15:00-04:00,2022-07-05 20:15:00,74.8,76.5,73.6,0.7,1.1,11.4,36,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.92,1
2022-07-05T20:10:00-04:00,2022-07-05 20:10:00,75.2,76.9,74,1.1,1.1,11.4,25,0,2.73,1.43,2.73,2.9,11.04,29.89,96,0,0,29.92,1
2022-07-05T20:05:00-04:00,2022-07-05 20:05:00,75.2,76.9,74,0.4,1.1,11.4,21,0,2.73,1.43,2.73,2.9,11.04,29.89,96,0,0,29.92,1
2022-07-05T20:00:00-04:00,2022-07-05 20:00:00,75,76.7,73.8,0.9,1.1,11.4,20,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.93,1
2022-07-05T19:55:00-04:00,2022-07-05 19:55:00,75.2,76.9,74,0,0,11.4,20,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.92,1
2022-07-05T19:50:00-04:00,2022-07-05 19:50:00,75,76.7,73.8,0,0,11.4,33,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.92,1
2022-07-05T19:45:00-04:00,2022-07-05 19:45:00,75.4,77.2,74.2,0.9,1.1,11.4,51,0,2.73,1.43,2.73,2.9,11.04,29.9,96,0,0,29.93,1
2022-07-05T19:40:00-04:00,2022-07-05 19:40:00,75.4,77.1,73.9,0.4,1.1,11.4,58,0,2.73,1.43,2.73,2.9,11.04,29.9,95,0,0,29.93,1
2022-07-05T19:35:00-04:00,2022-07-05 19:35:00,75.7,77.4,74.2,0,0,11.4,29,0,2.73,1.43,2.73,2.9,11.04,29.9,95,0,0,29.93,1
2022-07-05T19:30:00-04:00,2022-07-05 19:30:00,75.4,77.1,73.5,1.8,2.2,11.4,47,0,2.73,1.43,2.73,2.9,11.04,29.91,94,0,0,29.93,1
2022-07-05T19:25:00-04:00,2022-07-05 19:25:00,75.6,77.3,74.1,0.4,1.1,11.4,31,0,2.73,1.43,2.73,2.9,11.04,29.9,95,0,0,29.92,1
2022-07-05T19:21:00-04:00,2022-07-05 19:21:00,75.4,77.1,73.5,0.2,1.1,11.4,111,0,2.73,1.43,2.73,2.9,11.04,29.89,94,0,0.2,29.92,1
2022-07-05T19:15:00-04:00,2022-07-05 19:15:00,75.4,77.1,73.9,0,0,11.4,111,0,2.73,1.43,2.73,2.9,11.04,29.89,95,0,0.4,29.92,1
2022-07-05T19:10:00-04:00,2022-07-05 19:10:00,75.2,76.8,73.3,0.9,1.1,11.4,54,0,2.73,1.43,2.73,2.9,11.04,29.9,94,0,0.8,29.92,1
2022-07-05T19:05:00-04:00,2022-07-05 19:05:00,75.2,76.9,73.7,1.1,1.1,11.4,56,0.12,2.73,1.43,2.73,2.9,11.04,29.89,95,0,2.6,29.91,1
2022-07-05T19:00:00-04:00,2022-07-05 19:00:00,75.2,76.9,73.7,0,0,11.4,20,0.17,2.73,1.43,2.73,2.9,11.04,29.89,95,0,5.2,29.91,1
2022-07-05T18:55:00-04:00,2022-07-05 18:55:00,75.4,77.1,73.9,1.6,2.2,11.4,9,0.42,2.71,1.41,2.71,2.88,11.02,29.89,95,0,8.5,29.91,1
2022-07-05T18:50:00-04:00,2022-07-05 18:50:00,75.6,77.3,73.7,1.3,2.2,11.4,18,0.38,2.7,1.4,2.7,2.87,11.01,29.89,94,0,10.4,29.91,1
2022-07-05T18:45:00-04:00,2022-07-05 18:45:00,75.9,77.5,73.1,1.8,3.4,11.4,71,0,2.64,1.34,2.64,2.81,10.95,29.89,91,0,11.8,29.91,1
2022-07-05T18:40:00-04:00,2022-07-05 18:40:00,75.7,77.3,73.2,1.1,1.1,11.4,20,0,2.64,1.34,2.64,2.81,10.95,29.89,92,0,12.6,29.91,1
2022-07-05T18:35:00-04:00,2022-07-05 18:35:00,75.7,77.3,73.5,3.4,5.8,11.4,54,0,2.64,1.34,2.64,2.81,10.95,29.89,93,0,13.9,29.91,1
2022-07-05T18:30:00-04:00,2022-07-05 18:30:00,75.7,77.3,73.2,3.1,3.4,11.4,39,0,2.64,1.34,2.64,2.81,10.95,29.89,92,0,14.9,29.91,1
2022-07-05T18:25:00-04:00,2022-07-05 18:25:00,75.9,77.5,73.4,1.1,1.1,11.4,63,0,2.64,1.34,2.64,2.81,10.95,29.89,92,0,17.1,29.91,1
2022-07-05T18:20:00-04:00,2022-07-05 18:20:00,76.1,77.7,73.3,2.7,3.4,11.4,63,0,2.64,1.34,2.64,2.81,10.95,29.89,91,0,20.1,29.91,1
2022-07-05T18:15:00-04:00,2022-07-05 18:15:00,75.7,77.3,73.5,0.9,1.1,11.4,11,0,2.64,1.34,2.64,2.81,10.95,29.89,93,0,25.7,29.91,1
2022-07-05T18:10:00-04:00,2022-07-05 18:10:00,75.9,77.6,73.7,1.8,2.2,11.4,66,0,2.64,1.34,2.64,2.81,10.95,29.89,93,0,31.6,29.91,1
2022-07-05T18:05:00-04:00,2022-07-05 18:05:00,76.1,77.8,73.9,0.4,1.1,11.4,12,0,2.64,1.34,2.64,2.81,10.95,29.88,93,0,38.2,29.91,1
2022-07-05T18:00:00-04:00,2022-07-05 18:00:00,75.9,77.5,73.4,1.8,3.4,11.4,57,0,2.64,1.34,2.64,2.81,10.95,29.89,92,0,34.6,29.91,1
2022-07-05T17:55:00-04:00,2022-07-05 17:55:00,75.9,77.5,73.4,1.6,2.2,11.4,73,0,2.64,1.34,2.64,2.81,10.95,29.89,92,0,32.4,29.91,1
2022-07-05T17:50:00-04:00,2022-07-05 17:50:00,76.1,77.7,73.6,2.5,3.4,11.4,58,0,2.64,1.34,2.64,2.81,10.95,29.89,92,0,31.2,29.91,1
2022-07-05T17:45:00-04:00,2022-07-05 17:45:00,76.3,77.9,73.5,2.2,3.4,11.4,40,0,2.64,1.34,2.64,2.81,10.95,29.89,91,0,35.6,29.91,1
2022-07-05T17:40:00-04:00,2022-07-05 17:40:00,76.5,78.1,73.3,0.7,1.1,11.4,55,0,2.64,1.34,2.64,2.81,10.95,29.89,90,0,58.8,29.91,1
2022-07-05T17:35:00-04:00,2022-07-05 17:35:00,76.5,78.1,73.7,0.2,1.1,11.4,46,0,2.64,1.34,2.64,2.81,10.95,29.89,91,1,123.3,29.91,1
2022-07-05T17:30:00-04:00,2022-07-05 17:30:00,76.3,77.9,73.1,3.4,4.5,11.4,57,0,2.64,1.34,2.64,2.81,10.95,29.89,90,1,163.3,29.91,1
2022-07-05T17:25:00-04:00,2022-07-05 17:25:00,75.9,77.5,73.1,1.1,1.1,11.4,54,0,2.64,1.34,2.64,2.81,10.95,29.89,91,1,149.9,29.91,1
2022-07-05T17:20:00-04:00,2022-07-05 17:20:00,75.6,77.1,72.8,2.9,3.4,11.4,36,0,2.64,1.34,2.64,2.81,10.95,29.89,91,1,119.3,29.91,1
2022-07-05T17:15:00-04:00,2022-07-05 17:15:00,75.6,77.1,72.5,2.2,2.2,11.4,81,0,2.64,1.34,2.64,2.81,10.95,29.89,90,1,132.7,29.91,1
2022-07-05T17:10:00-04:00,2022-07-05 17:10:00,75.6,77.1,72.5,1.6,2.2,11.4,61,0,2.64,1.34,2.64,2.81,10.95,29.89,90,1,139.9,29.91,1
2022-07-05T17:05:00-04:00,2022-07-05 17:05:00,75.6,77.1,72.5,2.5,3.4,11.4,60,0,2.64,1.34,2.64,2.81,10.95,29.89,90,1,160.9,29.91,1
2022-07-05T17:00:00-04:00,2022-07-05 17:00:00,75.4,77,72.9,0.7,2.2,11.4,10,0,2.64,1.34,2.64,2.81,10.95,29.89,92,2,228.5,29.91,1
2022-07-05T16:55:00-04:00,2022-07-05 16:55:00,75.2,76.7,72.7,1.3,2.2,11.4,58,0,2.64,1.34,2.64,2.81,10.95,29.89,92,2,223.8,29.91,1
2022-07-05T16:50:00-04:00,2022-07-05 16:50:00,75.2,76.7,72.4,2.2,2.2,11.4,100,0,2.64,1.34,2.64,2.81,10.95,29.88,91,2,215.8,29.91,1
2022-07-05T16:45:00-04:00,2022-07-05 16:45:00,74.7,76.2,72.5,1.3,2.2,11.4,199,0,2.64,1.34,2.64,2.81,10.95,29.88,93,2,223.3,29.91,1
2022-07-05T16:40:00-04:00,2022-07-05 16:40:00,73.9,75.4,72.1,0.7,1.1,11.4,32,0,2.64,1.34,2.64,2.81,10.95,29.89,94,1,197.6,29.91,1
2022-07-05T16:35:00-04:00,2022-07-05 16:35:00,74.3,75.8,72.5,1.8,2.2,11.4,79,0,2.64,1.34,2.64,2.81,10.95,29.9,94,0,101.3,29.92,1
2022-07-05T16:30:00-04:00,2022-07-05 16:30:00,74.1,75.6,71.9,3.4,3.4,11.4,41,0,2.64,1.34,2.64,2.81,10.95,29.9,93,0,94.9,29.92,1
2022-07-05T16:25:00-04:00,2022-07-05 16:25:00,73.8,75.3,72,1.1,1.1,11.4,354,0,2.64,1.34,2.64,2.81,10.95,29.9,94,1,142.1,29.92,1
2022-07-05T16:20:00-04:00,2022-07-05 16:20:00,73.6,75.1,71.8,1.1,1.1,11.4,2,0,2.64,1.34,2.64,2.81,10.95,29.9,94,1,140.8,29.92,1
2022-07-05T16:15:00-04:00,2022-07-05 16:15:00,73.6,75.1,72.1,0.2,1.1,11.4,334,0,2.64,1.34,2.64,2.81,10.95,29.9,95,0,97.1,29.92,1
2022-07-05T16:10:00-04:00,2022-07-05 16:10:00,73.6,75.1,72.1,1.1,1.1,11.4,342,0,2.64,1.34,2.64,2.81,10.95,29.9,95,0,70.6,29.92,1
2022-07-05T16:05:00-04:00,2022-07-05 16:05:00,73.6,75.1,72.1,0.9,1.1,11.4,15,0,2.64,1.34,2.64,2.81,10.95,29.9,95,0,58,29.92,1
2022-07-05T16:01:00-04:00,2022-07-05 16:01:00,73.6,75.1,72.1,2.5,3.4,11.4,45,0,2.64,1.34,2.64,2.81,10.95,29.9,95,0,50.6,29.92,1
2022-07-05T15:55:00-04:00,2022-07-05 15:55:00,73.6,75.1,72.1,0.9,1.1,11.4,314,0,2.64,1.34,2.64,2.81,10.95,29.9,95,0,42.2,29.92,1
2022-07-05T15:50:00-04:00,2022-07-05 15:50:00,74.1,75.6,72.3,1.3,2.2,11.4,356,0,2.64,1.34,2.64,2.81,10.95,29.9,94,0,42.5,29.92,1
2022-07-05T15:45:00-04:00,2022-07-05 15:45:00,73.6,75.1,71.8,0.9,1.1,11.4,198,0.05,2.64,1.34,2.64,2.81,10.95,29.89,94,0,42.1,29.91,1
2022-07-05T15:40:00-04:00,2022-07-05 15:40:00,73.4,74.9,71.6,0.9,1.1,11.4,240,0.05,2.64,1.34,2.64,2.81,10.95,29.89,94,0,36.2,29.92,1
2022-07-05T15:35:00-04:00,2022-07-05 15:35:00,73.2,74.6,71.4,0,0,11.4,250,0.07,2.63,1.33,2.63,2.8,10.94,29.9,94,0,33.8,29.92,1
2022-07-05T15:30:00-04:00,2022-07-05 15:30:00,73.2,74.6,71,1.3,2.2,11.4,247,0.31,2.63,1.33,2.63,2.8,10.94,29.9,93,0,32.1,29.93,1
2022-07-05T15:25:00-04:00,2022-07-05 15:25:00,73.4,74.8,71.2,0.4,1.1,11.4,293,0.47,2.62,1.32,2.62,2.79,10.93,29.91,93,0,31.1,29.93,1
2022-07-05T15:20:00-04:00,2022-07-05 15:20:00,73.4,74.8,71.2,0.2,1.1,11.4,292,0.61,2.59,1.29,2.59,2.76,10.9,29.91,93,0,30.2,29.94,1
2022-07-05T15:15:00-04:00,2022-07-05 15:15:00,73,74.4,70.9,0.2,1.1,11.4,45,0.94,2.55,1.25,2.55,2.72,10.86,29.91,93,0,30.9,29.93,1
2022-07-05T15:10:00-04:00,2022-07-05 15:10:00,73.4,74.8,70.9,1.1,1.1,11.4,34,1.63,2.48,1.18,2.48,2.65,10.79,29.92,92,0,29.1,29.94,1
2022-07-05T15:05:00-04:00,2022-07-05 15:05:00,73.8,75.4,72.6,0,0,11.4,45,2.58,2.39,1.09,2.39,2.56,10.7,29.92,96,0,27.6,29.95,1
2022-07-05T15:00:00-04:00,2022-07-05 15:00:00,73.8,75.4,72.6,0.2,1.1,11.4,17,3.05,2.21,0.91,2.21,2.38,10.52,29.93,96,0,24.2,29.95,1
2022-07-05T14:55:00-04:00,2022-07-05 14:55:00,74.1,75.7,72.9,2.2,2.2,11.4,51,2.41,1.94,0.64,1.94,2.11,10.25,29.94,96,0,21.5,29.96,1
2022-07-05T14:50:00-04:00,2022-07-05 14:50:00,74.8,76.4,73.3,2.5,4.5,11.4,105,1.09,1.69,0.39,1.69,1.86,10,29.94,95,0,22.2,29.96,1
2022-07-05T14:45:00-04:00,2022-07-05 14:45:00,75,76.6,73.2,0.2,1.1,11.4,221,0.35,1.54,0.24,1.54,1.71,9.85,29.93,94,0,32.3,29.95,1
2022-07-05T14:40:00-04:00,2022-07-05 14:40:00,75,76.6,72.8,2.7,3.4,11.4,226,0.17,1.51,0.21,1.51,1.68,9.82,29.91,93,0,35.3,29.94,1
2022-07-05T14:35:00-04:00,2022-07-05 14:35:00,75.2,76.8,73,4,4.5,11.4,198,0,1.48,0.18,1.48,1.65,9.79,29.91,93,0,42,29.93,1
2022-07-05T14:30:00-04:00,2022-07-05 14:30:00,75.4,77,72.9,4.5,6.9,11.4,219,0,1.48,0.18,1.48,1.65,9.79,29.91,92,0,34.1,29.93,1
2022-07-05T14:25:00-04:00,2022-07-05 14:25:00,75.6,77.1,72.8,4,5.8,11.4,136,0,1.48,0.18,1.48,1.65,9.79,29.9,91,0,46.1,29.93,1
2022-07-05T14:21:00-04:00,2022-07-05 14:21:00,76.1,77.6,72.9,5.6,6.9,11.4,230,0,1.48,0.18,1.48,1.65,9.79,29.9,90,0,67,29.92,1
2022-07-05T14:15:00-04:00,2022-07-05 14:15:00,76.8,78.5,74,4,5.8,11.4,219,0.07,1.48,0.18,1.48,1.65,9.79,29.9,91,0,85.3,29.92,1
2022-07-05T14:10:00-04:00,2022-07-05 14:10:00,77.9,79.6,74.4,4.5,5.8,11.4,238,0.07,1.48,0.18,1.48,1.65,9.79,29.91,89,1,191.3,29.93,1
2022-07-05T14:05:00-04:00,2022-07-05 14:05:00,77.9,79.6,74.4,5.1,5.8,11.4,188,0,1.47,0.17,1.47,1.64,9.78,29.91,89,3,375.6,29.93,1
2022-07-05T14:00:00-04:00,2022-07-05 14:00:00,77.5,79.2,74.7,2.7,3.4,11.4,242,0,1.47,0.17,1.47,1.64,9.78,29.9,91,3,354.8,29.93,1
2022-07-05T13:55:00-04:00,2022-07-05 13:55:00,77,78.7,74.2,4.7,8.1,11.4,233,0.05,1.47,0.17,1.47,1.64,9.78,29.91,91,2,263.7,29.93,1
2022-07-05T13:50:00-04:00,2022-07-05 13:50:00,76.8,78.5,74.3,2.9,3.4,11.4,219,0.31,1.47,0.17,1.47,1.64,9.78,29.91,92,1,203.5,29.93,1
2022-07-05T13:45:00-04:00,2022-07-05 13:45:00,76.6,78.2,73.8,4,4.5,11.4,224,0.54,1.46,0.16,1.46,1.63,9.77,29.9,91,1,193.5,29.92,1
2022-07-05T13:40:00-04:00,2022-07-05 13:40:00,77,78.7,74.2,4.9,5.8,11.4,197,0.42,1.43,0.13,1.43,1.6,9.74,29.91,91,1,141.2,29.93,1
2022-07-05T13:35:00-04:00,2022-07-05 13:35:00,77.9,79.6,74.4,4.5,5.8,11.4,140,0.19,1.39,0.09,1.39,1.56,9.7,29.91,89,1,162.7,29.93,1
2022-07-05T13:30:00-04:00,2022-07-05 13:30:00,77.9,79.5,74,4.3,5.8,11.4,230,0.05,1.36,0.06,1.36,1.53,9.67,29.91,88,1,194.3,29.93,1
2022-07-05T13:25:00-04:00,2022-07-05 13:25:00,78.3,80,74.4,5.4,6.9,11.4,249,0.05,1.36,0.06,1.36,1.53,9.67,29.9,88,2,217.5,29.92,1
2022-07-05T13:20:00-04:00,2022-07-05 13:20:00,78.3,79.9,74.1,4,5.8,11.4,202,0,1.35,0.05,1.35,1.52,9.66,29.91,87,1,189.1,29.93,1
2022-07-05T13:15:00-04:00,2022-07-05 13:15:00,77.7,79.2,73.2,5.1,6.9,11.4,237,0.07,1.35,0.05,1.35,1.52,9.66,29.9,86,2,228.2,29.92,1
2022-07-05T13:10:00-04:00,2022-07-05 13:10:00,78.4,80,73.9,6.5,9.2,11.4,250,0.31,1.35,0.05,1.35,1.52,9.66,29.91,86,1,190.1,29.93,1
2022-07-05T13:05:00-04:00,2022-07-05 13:05:00,79.2,80.8,74.3,4.5,5.8,11.4,220,0.24,1.34,0.04,1.34,1.51,9.65,29.91,85,1,111.2,29.93,1
2022-07-05T13:00:00-04:00,2022-07-05 13:00:00,81,86.4,74.2,3.4,4.5,11.4,206,0,1.3,0,1.3,1.47,9.61,29.91,80,0,66.2,29.93,1
2022-07-05T12:55:00-04:00,2022-07-05 12:55:00,81.3,86.7,73.8,3.4,4.5,11.4,250,0,1.3,0,1.3,1.47,9.61,29.9,78,0,59,29.92,1
2022-07-05T12:50:00-04:00,2022-07-05 12:50:00,81.1,86.3,73.6,3.4,5.8,11.4,247,0,1.3,0,1.3,1.47,9.61,29.9,78,0,84,29.93,1
2022-07-05T12:45:00-04:00,2022-07-05 12:45:00,82.2,88,73.5,3.4,4.5,11.4,239,0,1.3,0,1.3,1.47,9.61,29.9,75,0,80.8,29.93,1
2022-07-05T12:40:00-04:00,2022-07-05 12:40:00,84.4,91,73.1,2.9,4.5,11.4,134,0,1.3,0,1.3,1.47,9.61,29.9,69,1,104.1,29.93,1
2022-07-05T12:35:00-04:00,2022-07-05 12:35:00,86.7,94.1,73,1.3,3.4,11.4,194,0,1.3,0,1.3,1.47,9.61,29.91,64,1,161,29.93,1
