,0
21827,862.8
21828,342.2
21829,280.6
21830,800.0
21831,777.8
21832,855.4
21833,768.6
21834,406.4
21835,267.6
21836,275.0
21837,230.7
21838,926.6
21839,537.1
21840,912.6
21841,841.5
21842,791.3
21843,259.0
21844,940.4
21845,948.7
21846,218.6
21847,225.1
21848,175.7
21849,202.6
21850,181.3
21851,221.7
21852,237.7
21853,238.6
21854,244.2
21855,460.2
21856,192.1
21857,201.6
21858,181.7
21859,129.7
21860,132.2
21861,133.9
21862,135.3
21863,183.5
21864,248.1
21865,229.9
21866,869.7
21867,334.0
21868,777.0
21869,665.0
21870,760.4
21871,723.5
21872,725.3
21873,715.3
21874,716.6
21875,725.7
21876,744.4
21877,767.4
21878,751.8
21879,756.9
21880,783.8
21881,757.4
21882,754.3
21883,735.2
21884,701.8
21885,681.0
21886,664.5
21887,618.5
21888,597.7
21889,593.5
21890,549.2
21891,514.9
21892,515.8
21893,504.0
21894,493.1
21895,493.6
21896,453.7
21897,411.2
21898,353.6
21899,375.6
21900,359.2
21901,343.0
21902,327.9
21903,283.2
21904,299.2
21905,248.1
21906,228.5
21907,217.8
21908,190.8
21909,179.6
21910,156.1
21911,125.8
21912,119.3
21913,82.0
21914,48.1
21915,43.8
21916,45.9
21917,41.6
21918,42.0
21919,34.3
21920,30.3
21921,25.1
21922,22.0
21923,17.7
21924,14.7
21925,11.3
21926,10.4
21927,6.0
21928,2.9
21929,0.8
21930,0.8
21931,2.9
21932,5.6
21933,5.6
21934,6.8
21935,13.8
21936,29.0
21937,37.2
21938,44.2
21939,39.0
21940,27.6
21941,23.4
21942,22.9
21943,35.1
21944,42.5
21945,52.5
21946,66.8
21947,76.3
21948,82.0
21949,133.9
21950,91.0
21951,143.5
21952,116.2
21953,128.3
21954,163.9
21955,320.1
21956,346.1
21957,153.5
21958,169.6
21959,409.0
21960,297.1
21961,186.1
21962,214.2
21963,343.0
21964,440.3
21965,299.7
21966,307.1
21967,245.9
21968,238.9
21969,184.4
21970,122.7
21971,137.5
21972,190.0
21973,205.5
21974,306.7
21975,291.9
21976,263.3
21977,260.7
21978,217.8
21979,206.9
21980,217.3
21981,226.4
21982,255.4
21983,308.8
21984,271.9
21985,217.8
21986,151.3
21987,116.2
21988,120.1
21989,150.0
21990,156.6
21991,121.0
21992,118.8
21993,234.6
21994,466.7
21995,750.0
21996,796.4
21997,679.3
21998,949.1
21999,281.9
22000,264.1
22001,212.1
22002,202.1
22003,203.4
22004,207.7
22005,194.3
22006,215.1
22007,311.5
22008,479.7
22009,273.3
22010,195.1
22011,200.4
22012,791.6
22013,390.9
22014,375.2
22015,837.1
22016,816.8
22017,832.4
22018,826.8
22019,871.9
22020,207.4
22021,916.2
22022,330.9
22023,641.2
22024,493.1
22025,393.8
22026,176.0
22027,111.8
22028,133.1
22029,101.4
22030,121.8
22031,257.6
22032,810.4
22033,782.1
22034,573.4
22035,750.0
22036,799.5
22037,778.7
22038,751.3
22039,740.0
22040,731.8
22041,699.6
22042,685.0
22043,681.4
22044,615.1
22045,601.6
22046,601.2
22047,544.4
22048,530.1
22049,470.1
22050,507.4
22051,505.7
22052,563.5
22053,534.0
22054,216.9
22055,360.9
22056,376.6
22057,360.0
22058,343.5
22059,329.2
22060,313.5
22061,291.4
22062,248.5
22063,221.2
22064,222.0
22065,193.4
22066,174.8
22067,152.7
22068,122.7
22069,118.8
22070,59.3
22071,52.0
22072,48.1
22073,44.2
22074,40.7
22075,37.7
22076,35.1
22077,32.4
22078,29.0
22079,25.1
22080,21.6
22081,16.9
22082,13.3
22083,9.9
22084,6.0
22085,3.4
22086,0.8
22087,0.8
22088,2.6
22089,6.0
22090,9.9
22091,14.3
22092,20.8
22093,27.3
22094,34.6
22095,38.2
22096,51.5
22097,59.3
22098,71.9
22099,82.3
22100,69.7
22101,96.3
22102,75.0
22103,82.3
22104,107.0
22105,97.1
22106,131.9
22107,149.1
22108,158.3
22109,170.9
22110,147.9
22111,127.1
22112,207.7
22113,174.8
22114,152.2
22115,196.8
22116,199.5
22117,344.4
22118,218.6
22119,196.0
22120,395.6
22121,391.2
22122,413.7
22123,425.5
22124,399.9
22125,245.0
22126,466.7
22127,239.4
22128,500.6
22129,493.1
22130,313.2
22131,563.8
22132,585.1
22133,609.8
22134,599.5
22135,473.7
22136,607.8
22137,354.8
22138,499.3
22139,672.4
22140,678.0
22141,665.4
22142,647.2
22143,685.0
22144,691.9
22145,657.2
22146,694.9
22147,766.9
22148,782.6
22149,365.7
22150,758.7
22151,743.1
22152,785.5
22153,265.0
22154,782.6
22155,807.7
22156,321.0
22157,845.8
22158,639.3
22159,871.5
22160,891.8
22161,436.4
22162,786.0
22163,783.4
22164,806.4
22165,813.8
22166,766.9
22167,747.8
22168,733.0
22169,712.2
22170,714.4
22171,727.9
22172,738.8
22173,731.0
22174,715.8
22175,695.4
22176,687.2
22177,706.6
22178,765.6
22179,768.3
22180,751.3
22181,736.6
22182,701.8
22183,695.4
22184,685.0
22185,699.6
22186,817.2
22187,800.8
22188,691.0
22189,718.4
22190,803.8
22191,286.3
22192,353.9
22193,746.1
22194,783.8
22195,743.1
22196,755.7
22197,720.6
22198,717.0
22199,704.0
22200,692.8
22201,681.0
22202,653.6
22203,608.1
22204,582.6
22205,576.9
22206,528.4
22207,513.6
22208,496.7
22209,492.8
22210,467.2
22211,459.7
22212,432.9
22213,399.1
22214,351.7
22215,356.1
22216,338.3
22217,322.2
22218,307.1
22219,292.8
22220,272.8
22221,241.1
22222,217.8
22223,210.3
22224,183.9
22225,168.7
22226,145.2
22227,122.7
22228,117.1
22229,74.1
22230,68.9
22231,63.2
22232,58.5
22233,53.7
22234,48.9
22235,43.8
22236,40.2
22237,32.4
22238,26.8
22239,21.2
22240,16.4
22241,12.1
22242,8.2
22243,4.8
22244,2.1
22245,0.8
22246,0.8
22247,13.8
22248,13.8
22249,17.7
22250,28.1
22251,32.9
22252,41.1
22253,46.7
22254,60.7
22255,71.6
22256,62.9
22257,66.3
22258,86.7
22259,97.5
22260,117.4
22261,126.1
22262,83.7
22263,47.2
22264,82.8
22265,108.9
22266,103.1
22267,179.9
22268,243.3
22269,240.8
22270,211.2
22271,216.9
22272,161.7
22273,176.0
22274,394.7
22275,442.5
22276,359.5
22277,201.6
22278,185.6
22279,186.1
22280,164.8
22281,248.1
22282,188.6
22283,360.4
22284,487.1
22285,411.2
22286,561.3
22287,584.3
22288,547.8
22289,268.0
22290,564.3
22291,269.4
22292,592.5
22293,628.6
22294,601.6
22295,182.5
22296,160.5
22297,847.7
22298,598.6
22299,774.3
22300,718.4
22301,737.4
22302,728.8
22303,783.8
22304,739.2
22305,740.5
22306,768.3
22307,781.7
22308,236.8
22309,216.9
22310,521.8
22311,847.7
22312,462.8
22313,296.2
22314,355.6
22315,317.5
22316,309.6
22317,306.2
22318,369.1
22319,228.5
22320,369.9
22321,330.6
22322,312.7
22323,338.8
22324,307.9
22325,783.0
22326,390.4
22327,198.2
22328,344.4
22329,729.1
22330,520.5
22331,309.6
22332,183.0
22333,171.8
22334,206.9
22335,227.3
22336,239.4
22337,638.1
22338,219.0
22339,135.3
22340,212.5
22341,745.6
22342,355.6
22343,897.5
22344,316.2
22345,276.2
22346,313.5
22347,195.1
22348,229.9
22349,164.3
22350,139.2
22351,143.1
22352,154.4
22353,310.6
22354,241.1
22355,744.4
22356,723.1
22357,729.6
22358,715.8
22359,698.4
22360,684.1
22361,631.1
22362,614.3
22363,601.2
22364,592.1
22365,544.8
22366,532.3
22367,512.7
22368,515.8
22369,490.2
22370,484.4
22371,446.3
22372,413.4
22373,370.8
22374,367.0
22375,350.9
22376,336.5
22377,315.4
22378,298.4
22379,278.1
22380,249.8
22381,224.2
22382,208.2
22383,188.3
22384,167.0
22385,133.1
22386,112.3
22387,107.5
22388,62.4
22389,60.2
22390,54.6
22391,50.6
22392,48.9
22393,43.8
22394,40.2
22395,37.2
22396,32.9
22397,28.1
22398,22.9
22399,19.1
22400,14.3
22401,9.5
22402,6.0
22403,2.9
22404,0.8
22405,2.1
22406,6.8
22407,7.7
22408,9.1
22409,10.8
22410,9.1
22411,7.3
22412,4.3
22413,14.7
22414,27.3
22415,30.3
22416,24.7
22417,19.1
22418,28.6
22419,27.3
22420,25.6
22421,10.8
22422,19.4
22423,69.4
22424,53.7
22425,45.0
22426,33.4
22427,25.9
22428,21.6
22429,25.6
22430,46.4
22431,73.7
22432,94.6
22433,149.6
22434,152.7
22435,141.4
22436,145.2
22437,152.2
22438,132.7
22439,106.2
22440,135.7
22441,136.7
22442,124.9
22443,115.4
22444,111.0
22445,96.7
22446,93.6
22447,83.7
22448,75.0
22449,60.2
22450,33.4
22451,11.6
22452,11.6
22453,39.0
22454,117.1
22455,171.8
22456,527.5
22457,736.1
22458,748.3
22459,370.8
22460,328.7
22461,423.3
22462,268.9
22463,125.8
22464,93.6
22465,107.0
22466,293.2
22467,889.8
22468,442.0
22469,484.1
22470,901.9
22471,287.1
22472,236.8
22473,311.0
22474,250.7
22475,263.8
22476,279.8
22477,248.1
22478,259.8
22479,152.2
22480,186.4
22481,221.2
22482,582.6
22483,316.6
22484,320.1
22485,188.6
22486,134.4
22487,233.8
22488,248.5
22489,295.3
22490,236.0
22491,259.4
22492,494.5
22493,173.0
22494,220.3
22495,270.6
22496,905.3
22497,830.3
22498,789.4
22499,902.2
22500,269.8
22501,232.4
22502,190.4
22503,241.6
22504,231.6
22505,231.6
22506,212.5
22507,666.7
22508,216.9
22509,479.3
22510,395.1
22511,748.7
22512,768.3
22513,716.2
22514,716.2
22515,718.4
22516,692.3
22517,665.4
22518,627.2
22519,626.4
22520,614.6
22521,604.2
22522,550.0
22523,554.3
22524,529.2
22525,523.1
22526,494.1
22527,478.8
22528,451.5
22529,414.7
22530,374.7
22531,372.6
22532,359.2
22533,338.8
22534,320.1
22535,300.1
22536,283.7
22537,254.6
22538,236.8
22539,221.7
22540,205.5
22541,191.2
22542,166.5
22543,140.4
22544,129.7
22545,78.9
22546,72.4
22547,68.9
22548,63.7
22549,59.0
22550,56.3
22551,55.4
22552,52.0
22553,48.9
22554,46.4
22555,39.0
22556,29.0
22557,20.3
22558,15.5
22559,9.1
22560,4.3
22561,2.9
22562,0.4
22563,2.6
22564,5.1
22565,8.6
22566,12.5
22567,13.0
22568,13.8
22569,12.5
22570,11.3
22571,14.3
22572,27.6
22573,30.7
22574,32.4
22575,25.9
22576,29.0
22577,28.6
22578,33.4
22579,35.1
22580,44.2
22581,35.5
22582,51.5
22583,58.1
22584,53.3
22585,49.8
22586,42.9
22587,28.1
22588,22.9
22589,18.6
22590,25.1
22591,34.3
22592,54.6
22593,68.9
22594,79.8
22595,65.0
22596,75.8
22597,89.3
22598,44.2
22599,17.3
22600,23.4
22601,32.4
22602,45.9
22603,69.7
22604,109.7
22605,180.8
22606,209.9
22607,217.8
22608,256.3
22609,413.7
22610,245.9
22611,225.1
22612,723.5
22613,731.0
22614,534.4
22615,209.4
22616,721.8
22617,617.7
22618,650.7
22619,686.2
22620,697.9
22621,697.6
22622,468.9
22623,751.3
22624,767.8
22625,296.2
22626,426.0
22627,777.3
22628,296.7
22629,712.2
22630,803.4
22631,707.1
22632,851.5
22633,791.6
22634,779.0
22635,883.1
22636,860.1
22637,857.2
22638,188.3
22639,370.4
22640,537.1
22641,940.0
22642,276.2
22643,838.1
22644,288.0
22645,190.0
22646,179.9
22647,433.8
22648,316.2
22649,895.4
22650,357.8
22651,287.6
22652,885.8
22653,206.9
22654,825.9
22655,856.4
22656,759.6
22657,797.8
22658,456.3
22659,211.2
22660,151.3
22661,191.2
22662,274.1
22663,243.3
22664,227.7
22665,128.0
22666,143.5
22667,165.3
22668,213.0
22669,190.0
22670,705.3
22671,791.3
22672,743.9
22673,743.6
22674,739.2
22675,717.0
22676,694.5
22677,642.0
22678,651.9
22679,642.4
22680,617.7
22681,580.9
22682,581.7
22683,558.7
22684,557.0
22685,536.6
22686,540.5
22687,532.6
22688,452.0
22689,472.0
22690,571.3
22691,359.2
22692,213.0
22693,155.7
22694,133.1
22695,119.3
22696,112.7
22697,98.8
22698,97.1
22699,94.6
22700,91.9
22701,96.3
22702,103.1
22703,102.3
22704,88.8
22705,73.7
22706,68.5
22707,69.7
22708,65.9
22709,60.2
22710,56.3
22711,51.1
22712,52.9
22713,31.2
22714,19.4
22715,13.8
22716,9.9
22717,7.7
22718,5.1
22719,2.6
22720,0.4
22721,1.2
22722,3.8
22723,7.3
22724,9.5
22725,12.5
22726,19.1
22727,22.9
22728,28.1
22729,44.2
22730,61.5
22731,64.1
22732,66.8
22733,75.8
22734,91.9
22735,90.7
22736,104.1
22737,137.5
22738,203.8
22739,220.3
22740,131.4
22741,145.7
22742,138.7
22743,158.7
22744,169.6
22745,169.1
22746,160.0
22747,159.2
22748,199.0
22749,138.7
22750,176.5
22751,223.4
22752,231.6
22753,221.2
22754,154.4
22755,176.5
22756,94.6
22757,89.8
22758,147.9
22759,124.4
22760,75.8
22761,70.2
22762,78.4
22763,68.0
22764,87.6
22765,62.9
22766,65.9
22767,86.7
22768,84.0
22769,61.5
22770,68.0
22771,51.1
22772,35.1
22773,39.9
22774,46.7
22775,75.0
22776,56.8
22777,43.8
22778,106.7
22779,141.4
22780,129.7
22781,156.9
22782,180.4
22783,269.4
22784,325.3
22785,292.8
22786,584.8
22787,584.8
22788,637.3
22789,464.5
22790,274.5
22791,332.6
22792,323.6
22793,214.2
22794,238.1
22795,247.6
22796,289.3
22797,352.6
22798,481.9
22799,423.8
22800,308.8
22801,244.2
22802,238.6
22803,264.6
22804,276.7
22805,258.5
22806,258.5
22807,267.2
22808,259.8
22809,259.8
22810,261.6
22811,265.5
22812,337.4
22813,288.0
22814,269.8
22815,261.6
22816,261.6
22817,265.8
22818,320.5
22819,265.8
22820,244.2
22821,254.6
22822,211.2
22823,213.3
22824,239.4
22825,257.1
22826,260.7
22827,248.5
22828,249.8
22829,233.3
22830,244.2
22831,244.7
22832,264.1
22833,317.1
22834,328.7
22835,244.2
22836,341.8
22837,260.7
22838,209.1
22839,246.8
22840,249.4
22841,244.2
22842,324.9
22843,321.0
22844,155.7
22845,323.6
22846,285.4
22847,154.4
22848,231.2
22849,429.9
22850,156.6
22851,129.7
22852,170.4
22853,363.1
22854,309.3
22855,241.6
22856,162.2
22857,124.0
22858,108.9
22859,96.7
22860,89.3
22861,91.9
22862,96.7
22863,67.2
22864,65.0
22865,74.1
22866,70.2
22867,56.3
22868,43.8
22869,32.0
22870,25.6
22871,21.2
22872,16.0
22873,11.6
22874,9.5
22875,6.8
22876,4.3
22877,1.7
22878,2.1
22879,3.8
22880,7.7
22881,11.6
22882,16.4
22883,21.2
22884,28.6
22885,36.8
22886,47.7
22887,51.1
22888,62.0
22889,72.4
22890,79.3
22891,85.9
22892,93.6
22893,113.2
22894,117.1
22895,135.7
22896,146.6
22897,151.8
22898,111.4
22899,99.3
22900,128.0
22901,210.3
22902,135.3
22903,198.2
22904,168.7
22905,257.6
22906,137.5
22907,271.5
22908,285.4
22909,317.9
22910,288.0
22911,364.3
22912,176.9
22913,163.1
22914,155.7
22915,386.5
22916,323.9
22917,195.1
22918,325.8
22919,320.5
22920,497.5
22921,223.8
22922,205.5
22923,193.1
22924,541.3
22925,560.4
22926,630.3
22927,577.8
22928,622.5
22929,630.3
22930,637.6
22931,685.0
22932,665.0
22933,639.0
22934,383.0
22935,687.5
22936,715.3
22937,687.5
22938,694.0
22939,714.4
22940,708.3
22941,678.8
22942,666.2
22943,657.2
22944,678.0
22945,685.0
22946,472.0
22947,726.2
22948,695.4
22949,686.2
22950,710.0
22951,705.8
22952,704.0
22953,703.2
22954,708.3
22955,711.0
22956,695.4
22957,679.7
22958,684.5
22959,695.7
22960,682.8
22961,682.4
22962,689.2
22963,691.4
22964,681.9
22965,674.9
22966,663.2
22967,663.7
22968,673.7
22969,675.8
22970,666.2
22971,646.8
22972,643.2
22973,648.5
22974,656.3
22975,671.5
22976,251.5
22977,543.9
22978,220.7
22979,295.8
22980,304.0
22981,683.2
22982,669.8
22983,660.6
22984,653.3
22985,652.8
22986,641.5
22987,627.7
22988,625.5
22989,620.7
22990,599.1
22991,579.1
22992,551.4
22993,547.8
22994,534.9
22995,508.4
22996,499.3
22997,481.0
22998,465.9
22999,451.5
23000,435.0
23001,414.2
23002,397.4
23003,370.8
23004,348.3
23005,329.7
23006,293.6
23007,249.4
23008,221.2
23009,178.2
23010,177.8
23011,175.7
23012,177.8
23013,163.9
23014,171.3
23015,154.8
23016,138.7
23017,114.0
23018,106.7
23019,90.2
23020,83.2
23021,75.5
23022,67.7
23023,57.3
23024,48.9
23025,42.9
23026,37.7
23027,32.4
23028,27.6
23029,23.4
23030,18.6
23031,15.2
23032,11.3
23033,6.5
23034,3.8
23035,0.8
23036,1.2
23037,1.7
23038,5.1
23039,8.2
23040,12.5
23041,18.1
23042,23.9
23043,29.9
23044,38.5
23045,47.2
23046,55.4
23047,63.7
23048,72.4
23049,80.6
23050,82.3
23051,98.8
23052,121.8
23053,134.8
23054,141.8
23055,151.3
23056,129.7
23057,138.4
23058,203.4
23059,206.0
23060,216.9
23061,181.3
23062,146.2
23063,220.7
23064,192.6
23065,200.8
23066,205.5
23067,309.3
23068,211.2
23069,223.8
23070,321.9
23071,308.4
23072,440.3
23073,458.0
23074,447.3
23075,315.4
23076,203.4
23077,183.9
23078,180.4
23079,177.8
23080,173.5
23081,164.8
23082,167.0
23083,176.0
23084,209.4
23085,337.0
23086,678.8
23087,642.9
23088,671.5
23089,688.0
23090,349.1
23091,461.1
23092,605.9
23093,643.2
23094,689.7
23095,700.5
23096,692.8
23097,700.1
23098,719.2
23099,715.3
23100,373.5
23101,742.6
23102,370.8
23103,518.8
23104,301.4
23105,391.7
23106,648.9
23107,741.7
23108,312.3
23109,338.3
23110,412.9
23111,408.1
23112,264.1
23113,303.1
23114,809.9
23115,768.3
23116,770.0
23117,760.4
23118,768.6
23119,778.7
23120,287.6
23121,413.4
23122,824.2
23123,232.1
23124,259.4
23125,233.8
23126,705.8
23127,365.7
23128,808.5
23129,319.2
23130,256.3
23131,417.7
23132,730.1
23133,272.3
23134,220.3
23135,264.1
23136,291.4
23137,679.7
23138,412.0
23139,509.6
23140,756.5
23141,750.4
23142,588.7
23143,449.8
23144,670.2
23145,693.6
23146,250.7
23147,259.4
23148,645.1
23149,648.9
23150,600.3
23151,568.3
23152,563.5
23153,553.9
23154,525.3
23155,521.4
23156,495.3
23157,488.0
23158,474.9
23159,469.3
23160,442.9
23161,424.3
23162,393.4
23163,363.1
23164,340.5
23165,329.7
23166,216.9
23167,145.7
23168,124.4
23169,128.8
23170,128.3
23171,131.9
23172,198.7
23173,157.8
23174,172.6
23175,116.2
23176,112.3
23177,106.2
23178,78.0
23179,97.5
23180,71.9
23181,75.0
23182,62.4
23183,63.2
23184,50.3
23185,46.7
23186,42.0
23187,37.2
23188,29.0
23189,24.2
23190,15.5
23191,8.6
23192,4.3
23193,2.6
23194,1.2
23195,1.2
23196,4.8
23197,7.3
23198,9.5
23199,10.8
23200,11.3
23201,13.8
23202,14.7
23203,18.6
23204,17.7
23205,17.3
23206,18.1
23207,18.1
23208,17.7
23209,20.8
23210,25.6
23211,32.0
23212,36.8
23213,41.1
23214,41.1
23215,39.9
23216,39.9
23217,39.9
23218,48.6
23219,43.8
23220,27.3
23221,18.6
23222,18.1
23223,26.4
23224,40.2
23225,41.6
23226,42.5
23227,42.9
23228,36.8
23229,27.3
23230,25.1
23231,20.3
23232,19.4
23233,18.6
23234,17.7
23235,17.3
23236,16.9
23237,16.0
23238,21.2
23239,22.5
23240,23.9
23241,24.2
23242,13.3
23243,20.8
23244,31.6
23245,21.2
23246,14.7
23247,16.4
23248,20.8
23249,11.3
23250,9.1
23251,10.8
23252,5.6
23253,4.3
23254,17.7
23255,40.2
23256,57.6
23257,36.0
23258,41.6
23259,42.5
23260,57.3
23261,65.9
23262,82.0
23263,50.6
23264,50.3
23265,65.9
23266,129.2
23267,122.3
23268,1054.2
23269,412.9
23270,535.2
23271,292.4
23272,309.6
23273,304.5
23274,283.7
23275,932.2
23276,937.5
23277,250.7
23278,185.2
23279,220.7
23280,215.6
23281,308.4
23282,678.0
23283,756.9
23284,755.2
23285,749.2
23286,746.1
23287,803.4
23288,723.5
23289,662.8
23290,658.0
23291,750.9
23292,793.4
23293,765.6
23294,748.7
23295,439.8
23296,801.2
23297,775.6
23298,819.9
23299,786.9
23300,770.4
23301,760.4
23302,408.6
23303,755.2
23304,730.1
23305,718.7
23306,744.4
23307,726.2
23308,705.3
23309,662.8
23310,652.8
23311,648.5
23312,596.4
23313,615.5
23314,563.5
23315,573.9
23316,564.8
23317,556.1
23318,513.2
23319,487.1
23320,457.7
23321,421.2
23322,403.0
23323,380.0
23324,366.0
23325,245.5
23326,248.1
23327,292.8
23328,278.9
23329,205.2
23330,144.8
23331,144.8
23332,149.6
23333,89.3
23334,111.8
23335,93.6
23336,48.1
23337,45.0
23338,36.0
23339,31.6
23340,27.3
23341,22.9
23342,20.3
23343,16.4
23344,14.3
23345,11.6
23346,9.9
23347,8.6
23348,8.6
23349,7.7
23350,6.0
23351,2.6
23352,0.4
23353,0.4
23354,2.1
23355,4.3
23356,8.6
23357,10.8
23358,11.6
23359,12.1
23360,19.9
23361,26.8
23362,32.9
23363,37.2
23364,56.3
23365,97.1
23366,104.1
23367,105.3
23368,86.2
23369,78.0
23370,75.0
23371,61.5
23372,52.9
23373,47.7
23374,50.3
23375,52.5
23376,58.5
23377,62.4
23378,65.5
23379,71.6
23380,80.3
23381,87.6
23382,89.3
23383,91.5
23384,93.2
23385,99.7
23386,182.5
23387,238.9
23388,218.6
23389,229.0
23390,289.3
23391,254.6
23392,313.5
23393,242.8
23394,210.3
23395,459.7
23396,317.5
23397,304.5
23398,271.1
23399,188.6
23400,141.4
23401,105.0
23402,87.1
23403,75.5
23404,58.5
23405,43.3
23406,39.0
23407,21.2
23408,19.1
23409,18.6
23410,51.1
23411,54.2
23412,48.9
23413,53.7
23414,49.8
23415,35.5
23416,24.2
23417,36.3
23418,35.5
23419,27.3
23420,25.1
23421,40.2
23422,44.2
23423,100.6
23424,170.1
23425,297.1
23426,383.4
23427,266.3
23428,222.0
23429,170.4
23430,135.7
23431,61.5
23432,55.0
23433,72.8
23434,123.2
23435,482.4
23436,337.0
23437,423.3
23438,898.0
23439,725.3
23440,811.6
23441,789.1
23442,728.3
23443,725.7
23444,241.1
23445,287.1
23446,645.1
23447,722.6
23448,685.8
23449,839.3
23450,190.0
23451,172.1
23452,721.8
23453,633.7
23454,411.2
23455,411.2
23456,832.0
23457,818.5
23458,491.4
23459,777.3
23460,754.8
23461,752.6
23462,693.6
23463,674.1
23464,670.2
23465,674.9
23466,638.5
23467,633.7
23468,639.8
23469,582.6
23470,504.9
23471,504.9
23472,504.9
23473,400.4
23474,400.4
23475,400.4
23476,382.5
23477,335.3
23478,259.8
23479,253.7
23480,288.8
23481,288.8
23482,222.0
23483,207.4
23484,208.2
23485,199.9
23486,187.8
23487,172.1
23488,98.0
23489,98.0
23490,139.2
23491,71.6
23492,67.7
23493,62.9
23494,57.6
23495,52.0
23496,48.6
23497,44.6
23498,39.4
23499,35.5
23500,31.2
23501,26.4
23502,22.5
23503,16.9
23504,11.6
23505,7.7
23506,4.8
23507,0.8
23508,0.4
23509,0.4
23510,2.6
23511,5.6
23512,9.5
23513,15.2
23514,20.3
23515,25.6
23516,34.6
23517,44.6
23518,49.4
23519,63.2
23520,71.9
23521,85.9
23522,95.4
23523,107.0
23524,113.7
23525,123.2
23526,154.4
23527,159.5
23528,178.6
23529,204.3
23530,170.4
23531,84.0
23532,115.4
23533,123.6
23534,124.0
23535,95.8
23536,65.0
23537,53.7
23538,42.5
23539,62.9
23540,65.0
23541,61.5
23542,134.8
23543,273.3
23544,182.2
23545,228.5
23546,206.0
23547,457.2
23548,463.3
23549,490.6
23550,522.3
23551,500.6
23552,492.8
23553,500.6
23554,503.6
23555,540.5
23556,566.9
23557,342.7
23558,579.5
23559,269.4
23560,707.1
23561,748.7
23562,236.0
23563,233.8
23564,144.4
23565,140.9
23566,163.9
23567,118.8
23568,83.7
23569,79.8
23570,165.3
23571,142.6
23572,126.6
23573,188.6
23574,235.5
23575,153.0
23576,170.4
23577,163.9
23578,257.6
23579,225.5
23580,307.1
23581,337.9
23582,593.5
23583,247.6
23584,278.1
23585,117.1
23586,115.7
23587,90.2
23588,124.0
23589,150.0
23590,94.1
23591,186.1
23592,209.9
23593,190.0
23594,646.8
23595,311.8
23596,593.5
23597,871.0
23598,434.2
23599,848.5
23600,832.9
23601,807.7
23602,806.8
23603,597.7
23604,400.4
23605,337.9
23606,918.4
23607,913.6
23608,849.4
23609,806.0
23610,727.0
23611,779.9
23612,763.0
23613,780.8
23614,779.9
23615,769.1
23616,753.5
23617,751.8
23618,756.9
23619,725.3
23620,711.9
23621,735.2
23622,727.0
23623,704.4
23624,651.9
23625,645.1
23626,641.5
23627,607.3
23628,615.5
23629,563.0
23630,576.9
23631,568.3
23632,547.8
23633,521.4
23634,495.0
23635,463.3
23636,410.8
23637,399.9
23638,386.5
23639,367.9
23640,339.2
23641,323.9
23642,307.6
23643,278.1
23644,249.8
23645,221.2
23646,196.8
23647,197.8
23648,166.1
23649,146.6
23650,125.3
23651,45.0
23652,42.9
23653,41.1
23654,39.0
23655,36.0
23656,34.6
23657,32.4
23658,29.9
23659,27.3
23660,22.0
23661,19.4
23662,15.5
23663,11.3
23664,9.5
23665,6.5
23666,3.4
23667,2.1
23668,0.4
23669,2.6
23670,3.4
23671,6.0
23672,8.6
23673,9.9
23674,11.3
23675,13.3
23676,14.7
23677,16.0
23678,20.8
23679,23.4
23680,28.6
23681,33.4
23682,58.5
23683,110.1
23684,125.3
23685,82.0
23686,139.6
23687,178.6
23688,205.5
23689,200.4
23690,129.7
23691,154.4
23692,115.7
23693,103.6
23694,119.3
23695,121.4
23696,111.0
23697,107.5
23698,108.4
23699,99.3
23700,89.3
23701,90.7
23702,98.4
23703,121.0
23704,135.7
23705,109.7
23706,79.3
23707,71.1
23708,249.4
23709,259.8
23710,643.2
23711,670.2
23712,645.9
23713,594.7
23714,391.7
23715,242.5
23716,253.2
23717,708.8
23718,650.7
23719,260.2
23720,829.0
23721,718.7
23722,401.6
23723,298.4
23724,429.9
23725,422.1
23726,194.8
23727,112.3
23728,95.8
23729,131.4
23730,369.1
23731,277.1
23732,648.0
23733,309.3
23734,346.1
23735,338.8
23736,318.3
23737,325.3
23738,515.8
23739,478.4
23740,175.2
23741,176.0
23742,179.1
23743,740.5
23744,822.8
23745,753.1
23746,775.1
23747,783.8
23748,731.0
23749,740.9
23750,776.0
23751,317.9
23752,474.1
23753,499.7
23754,773.9
23755,796.0
23756,802.9
23757,749.5
23758,782.1
23759,395.1
23760,513.2
23761,455.4
23762,715.3
23763,838.5
23764,768.3
23765,848.9
23766,817.2
23767,833.7
23768,848.9
23769,796.4
23770,349.1
23771,410.3
23772,497.5
23773,393.8
23774,412.0
23775,510.5
23776,380.0
23777,333.1
23778,353.1
23779,344.0
23780,343.5
23781,367.0
23782,309.6
23783,338.3
23784,314.9
23785,342.2
23786,295.3
23787,270.2
23788,256.8
23789,233.3
23790,223.8
23791,214.7
23792,216.4
23793,233.8
23794,216.9
23795,214.7
23796,212.1
23797,210.3
23798,188.6
23799,171.8
23800,160.0
23801,151.8
23802,150.5
23803,148.8
23804,179.1
23805,151.0
23806,148.3
23807,250.7
23808,165.6
23809,145.2
23810,118.8
23811,109.2
23812,95.4
23813,85.4
23814,76.3
23815,66.8
23816,58.5
23817,48.1
23818,38.5
23819,29.9
23820,19.9
23821,12.5
23822,7.3
23823,5.1
23824,2.6
23825,0.8
